building_id,date,electricity_kwh,elec_zscore,anomaly_flag,anomaly_score
B001,2020-07-05,3343.82,-0.29230364516648943,False,0.30990394872315075
B001,2020-07-06,4517.02,0.8909809115540154,False,0.31667622888198504
B001,2020-07-07,3934.72,0.303675595002404,False,0.3386047015372949
B001,2020-07-08,3997.65,0.3671465267739874,False,0.33835287106314144
B001,2020-07-09,3846.97,0.21517131623303448,False,0.33757962311046724
B001,2020-07-10,3096.25,-0.5420016998095984,False,0.31076768107534986
B001,2020-07-11,4542.89,0.9170732841097258,False,0.31351492562182454
B001,2020-07-12,4603.12,0.9778210073037894,False,0.3145641059243542
B001,2020-07-13,5594.11,1.977329328872535,False,0.15576271895326865
B001,2020-07-14,3821.81,0.18979504667363478,False,0.3363239013196705
B001,2020-07-15,3226.99,-0.41013788891150904,False,0.3084644650473316
B001,2020-07-16,3959.35,0.3285173088039946,False,0.3393437423111181
B001,2020-07-17,5367.23,1.7484991206993779,False,0.18688154920780797
B001,2020-07-18,3953.25,0.3223648746103405,False,0.3395513742615528
B001,2020-07-19,3138.36,-0.4995297319579955,False,0.3109922684030607
B001,2020-07-20,4173.83,0.5448409294359532,False,0.3274509259015245
B001,2020-07-21,3334.51,-0.3016936717800829,False,0.3108230657922255
B001,2020-07-22,2722.14,-0.9193274631191007,False,0.3001165650730373
B001,2020-07-23,4105.24,0.4756613456092744,False,0.33190575486714946
B001,2020-07-24,3891.11,0.2596907334966242,False,0.3373588790714539
B001,2020-07-25,3871.93,0.24034586663854407,False,0.338877375262738
B001,2020-07-26,1688.86,-1.961489299777951,False,0.14209480607667457
B001,2020-07-27,3169.33,-0.4682935209780826,False,0.3160744100399666
B001,2020-07-28,3891.8,0.2603866645775458,False,0.337827693626689
B001,2020-07-29,2638.64,-1.0035452098683013,False,0.2953621097731871
B001,2020-07-30,2405.84,-1.2383463049966112,False,0.2933832391018655
B001,2020-07-31,4207.73,0.5790323260203588,False,0.3322317023033742
B001,2020-08-01,4218.44,0.935810494651908,False,0.3126189227902994
B001,2020-08-02,2702.39,-0.8281407304146974,False,0.3034797467891671
B001,2020-08-03,3478.08,0.0743884248057211,False,0.33103264785384956
B001,2020-08-04,3806.17,0.45612699373953125,False,0.33354408258124146
B001,2020-08-05,2484.83,-1.08127567222103,False,0.28741864248593074
B001,2020-08-06,4677.63,1.4700862527326675,False,0.23918126546607432
B001,2020-08-07,3731.25,0.36895623698217483,False,0.3378905151684601
B001,2020-08-08,3039.66,-0.4357210676870736,False,0.3145692403615097
B001,2020-08-09,3728.68,0.3659659961270438,False,0.3379136271608336
B001,2020-08-10,2359.86,-1.2266804969936782,False,0.2945546361211441
B001,2020-08-11,4740.88,1.5436787562684762,False,0.22522225151568276
B001,2020-08-12,4476.64,1.2362308015759533,False,0.2874331215792767
B001,2020-08-13,3450.92,0.0427872802044159,False,0.328740817986344
B001,2020-08-14,3981.68,0.6603360102702787,False,0.3350398786700478
B001,2020-08-15,2782.91,-0.7344542737395461,False,0.311447485431955
B001,2020-08-16,3932.29,0.6028698640310125,False,0.3358124091022281
B001,2020-08-17,2952.41,-0.5372379994420033,False,0.30900491015096954
B001,2020-08-18,3563.4,0.17365976712469677,False,0.33400037595805815
B001,2020-08-19,3681.23,0.3107570745021566,False,0.3409873295933788
B001,2020-08-20,3149.52,-0.30789699751404664,False,0.31029944499707585
B001,2020-08-21,4376.53,1.1197510303669438,False,0.29689852282745866
B001,2020-08-22,4851.92,1.6728757774956098,False,0.20049037675998693
B001,2020-08-23,2927.5,-0.566221228897766,False,0.3104207696070614
B001,2020-08-24,3986.65,0.6661186939473219,False,0.33425592561627576
B001,2020-08-25,2585.89,-0.963690559061681,False,0.3024786587324258
B001,2020-08-26,4105.98,0.8049612780884763,False,0.32822452613325664
B001,2020-08-27,2814.51,-0.6976871099177029,False,0.313693600199633
B001,2020-08-28,5309.43,2.2051968256010306,False,0.11485578275539632
B001,2020-08-29,1857.95,-1.8106617373044729,False,0.19425080778860626
B001,2020-08-30,4606.57,1.3874066748472194,False,0.24477229321536842
B001,2020-08-31,4087.11,0.783005696401193,False,0.3312308507958085
B001,2020-09-01,2086.48,-0.6065106407957431,False,0.3070004425436417
B001,2020-09-02,4927.71,3.85030767012517,False,0.0023723744481777276
B001,2020-09-03,2047.47,-0.6677026183227384,False,0.30865206882453244
B001,2020-09-04,2741.24,0.42056085896266293,False,0.34068569994208947
B001,2020-09-05,1882.12,-0.9270744071996592,False,0.3005949746923747
B001,2020-09-06,2465.62,-0.011782972003510705,False,0.3289928528636639
B001,2020-09-07,2764.25,0.45665487082875306,False,0.33354408258124146
B001,2020-09-08,3834.75,2.1358656358287136,False,0.12648290795673467
B001,2020-09-09,4756.66,3.5819947309815516,False,0.007618528764622656
B001,2020-09-10,2277.24,-0.3072801452035973,False,0.31029944499707585
B001,2020-09-11,2615.72,0.22366731835285913,False,0.33862495886893146
B001,2020-09-12,2647.13,0.27293776219092475,False,0.33840677367694416
B001,2020-09-13,1795.59,-1.0628073427395437,False,0.28841642319834954
B001,2020-09-14,4427.97,3.0664040851638625,False,0.01852059198940892
B001,2020-09-15,2741.75,0.42136085661810463,False,0.3402174169452234
B001,2020-09-16,2058.58,-0.6502752184169472,False,0.3087419507993057
B001,2020-09-17,2323.7,-0.23440192741574284,False,0.31402294976057477
B001,2020-09-18,3307.83,1.309326881700942,False,0.26661112916362895
B001,2020-09-19,1995.64,-0.7490043408355341,False,0.30866199169777775
B001,2020-09-20,2972.56,0.7834146975052049,False,0.3311224370570753
B001,2020-09-21,2188.73,-0.4461189539940187,False,0.3165461084196764
B001,2020-09-22,3300.47,1.2977818174969253,False,0.27010079509452767
B001,2020-09-23,2500.91,0.04357372850732399,False,0.32858800426565593
B001,2020-09-24,2886.2,0.647948427850467,False,0.3394105696863528
B001,2020-09-25,2896.27,0.6637444599882998,False,0.3332801666861913
B001,2020-09-26,1961.84,-0.8020237932941973,False,0.30523705586022826
B001,2020-09-27,1867.29,-0.9503370841216108,False,0.3009941922881938
B001,2020-09-28,2503.79,0.048091362326287156,False,0.3274246784075196
B001,2020-09-29,2442.38,-0.04823776712597564,False,0.3284409479296443
B001,2020-09-30,2275.14,-0.31057425319659104,False,0.31126200718549746
B001,2020-10-01,3407.605,1.7232117686369823,False,0.19502493839646096
B001,2020-10-02,2845.18,0.6388649719546118,False,0.3384138354507977
B001,2020-10-03,1709.71,-1.5503038189578309,False,0.26506207245940927
B001,2020-10-04,2062.41,-0.8703036141485289,False,0.30286989962140437
B001,2020-10-05,2259.58,-0.4901628702238046,False,0.31274938087988635
B001,2020-10-06,2173.83,-0.6554875585209344,False,0.3112890308189827
B001,2020-10-07,3337.19,1.5874527257630187,False,0.21758563239783824
B001,2020-10-08,2306.75,-0.3992198317751093,False,0.30890913318402774
B001,2020-10-09,2527.69,0.026749108544049566,False,0.3275149811124937
B001,2020-10-10,2471.3,-0.0819699488679053,False,0.3260145944073298
B001,2020-10-11,2452.24,-0.11871733731039347,False,0.3232164129512047
B001,2020-10-12,2778.61,0.5105190302643507,False,0.32930322209777635
B001,2020-10-13,3055.24,1.0438574387032424,False,0.31004197577971854
B001,2020-10-14,2836.71,0.6225349415187325,False,0.3366789611133281
B001,2020-10-15,3313.94,1.542627081414234,False,0.22616049527308935
B001,2020-10-16,3138.72,1.2048056017241684,False,0.2866246818506367
B001,2020-10-17,2673.68,0.30821559536035215,False,0.3380912673775529
B001,2020-10-18,2666.76,0.2948739412143921,False,0.33984412318423224
B001,2020-10-19,2968.11,0.8758721315157338,False,0.3173380670964314
B001,2020-10-20,2183.8,-0.6362655510302939,False,0.310726946931789
B001,2020-10-21,3630.58,2.153104157827099,False,0.12270623283385229
B001,2020-10-22,3295.47,1.5070172039466185,False,0.2340749692116495
B001,2020-10-23,3679.05,2.2465535763899203,False,0.1085501450127706
B001,2020-10-24,3113.06,1.1553335142407362,False,0.2961882916007787
B001,2020-10-25,2114.8,-0.7692964955492672,False,0.30958989430823347
B001,2020-10-26,2728.51,0.4139269966353573,False,0.34103272628799297
B001,2020-10-27,2614.54,0.1941945800146701,False,0.3377171475562555
B001,2020-10-28,2516.97,0.0060811125260288815,False,0.32853854346661054
B001,2020-10-29,3203.88,1.330433084982956,False,0.2628386374741465
B001,2020-10-30,2704.14,0.36694200941901783,False,0.33835287106314144
B001,2020-10-31,3131.92,1.191695305742589,False,0.29160546484277283
B001,2020-11-01,3302.59,-0.0325801444669137,False,0.3286392510899616
B001,2020-11-02,3108.45,-0.35372014623412545,False,0.31217097535795624
B001,2020-11-03,2954.5,-0.6083791720508664,False,0.3078902531205933
B001,2020-11-04,3459.09,0.2262970074676106,False,0.33971568493552634
B001,2020-11-05,2773.09,-0.9084616265712627,False,0.3022357840875989
B001,2020-11-06,2922.63,-0.6610974776876285,False,0.31096331985137105
B001,2020-11-07,3186.74,-0.22421540358266281,False,0.31727202785480546
B001,2020-11-08,2406.95,-1.5141183704006993,False,0.27118026346771773
B001,2020-11-09,3319.01,-0.0054187206026011904,False,0.3279396704646025
B001,2020-11-10,3242.34,-0.13224371254394304,False,0.32718946625488965
B001,2020-11-11,4278.98,1.582532075196665,False,0.21743020012967273
B001,2020-11-12,2191.14,-1.8711041733335407,False,0.17754574193799988
B001,2020-11-13,4693.02,2.267423423356222,False,0.10424941508170571
B001,2020-11-14,3206.56,-0.19142981156130617,False,0.32268103357506
B001,2020-11-15,2931.35,-0.646673140531916,False,0.3105604294340311
B001,2020-11-16,2572.56,-1.240171756139507,False,0.2939259909276458
B001,2020-11-17,4009.77,1.1372137488561334,False,0.29585798925107376
B001,2020-11-18,3260.27,-0.10258449635106139,False,0.3210858058482128
B001,2020-11-19,4117.27,1.3150367126450246,False,0.26373192957329383
B001,2020-11-20,4479.16,1.9136632462781547,False,0.15976493727538787
B001,2020-11-21,3441.67,0.19748141649828518,False,0.33844245541038115
B001,2020-11-22,3570.34,0.41032309790029964,False,0.3400987824895625
B001,2020-11-23,3861.27,0.8915699337617126,False,0.3165193331029272
B001,2020-11-24,3743.59,0.6969075488437906,False,0.3284830259028948
B001,2020-11-25,2940.59,-0.6313886364815962,False,0.3101282262346523
B001,2020-11-26,4287.34,1.596360912194574,False,0.21798904559754984
B001,2020-11-27,3905.51,0.9647502864874852,False,0.3131079700498838
B001,2020-11-28,3731.62,0.6771071685967853,False,0.3298781702328123
B001,2020-11-29,3836.25,0.8501826727942889,False,0.3210553593416155
B001,2020-11-30,2759.78,-0.9304785907389849,False,0.29876385312487647
B001,2020-12-01,3901.35,-0.1419520062559614,False,0.3276495935532316
B001,2020-12-02,5789.49,3.1863366598645877,False,0.01516268137109078
B001,2020-12-03,4062.34,0.14183054819378704,False,0.33385619303386566
B001,2020-12-04,4502.84,0.9183148965080551,False,0.3125272312286348
B001,2020-12-05,3218.4,-1.3458112246015441,False,0.2831167963074185
B001,2020-12-06,3871.57,-0.19444622621691193,False,0.3224815882863349
B001,2020-12-07,5330.66,2.377541396443395,False,0.08647521522768153
B001,2020-12-08,3093.18,-1.5665407821405064,False,0.26204142918675455
B001,2020-12-09,4030.94,0.08648069907444973,False,0.3312305647467141
B001,2020-12-10,4570.82,1.0381455571173708,False,0.31102282105230294
B001,2020-12-11,3606.66,-0.6614121029749891,False,0.31096331985137105
B001,2020-12-12,4254.3,0.4802049761220661,False,0.3313962023756077
B001,2020-12-13,3954.37,-0.048491847010507426,False,0.3280364874030369
B001,2020-12-14,4945.92,1.6993470986671602,False,0.19967462521622903
B001,2020-12-15,3957.89,-0.04228702316018686,False,0.32779441447202434
B001,2020-12-16,4627.21,1.137546130105888,False,0.29553005450512493
B001,2020-12-17,3951.91,-0.05282817276953836,False,0.3259558375304471
B001,2020-12-18,3651.53,-0.5823182262238847,False,0.3058284410731399
B001,2020-12-19,3690.34,-0.5139065178060034,False,0.3089017894658865
B001,2020-12-20,4357.69,0.6624540493847487,False,0.3323402981868756
B001,2020-12-21,3720.91,-0.4600197379468276,False,0.3149276751234227
B001,2020-12-22,4397.35,0.73236408174376,False,0.33301685829192484
B001,2020-12-23,3843.15,-0.24454312787205734,False,0.30928350020366135
B001,2020-12-24,3520.77,-0.8128133303909082,False,0.3040160499157213
B001,2020-12-25,3835.2,-0.25855686355673074,False,0.31185221239857647
B001,2020-12-26,3682.0,-0.5286077197695473,False,0.30961597618517134
B001,2020-12-27,4632.89,1.147558459500724,False,0.2954233471792273
B001,2020-12-28,4874.66,1.5737346703791355,False,0.2193981868761512
B001,2020-12-29,4793.0,1.4297898079878915,False,0.24363492127123854
B001,2020-12-30,4221.84,0.4229866289114392,False,0.34043705184681794
B001,2020-12-31,4767.56,1.3849458537969388,False,0.24611412300975521
B001,2021-01-01,4772.98,0.919592852701588,False,0.3127113219715738
B001,2021-01-02,3599.46,-1.0909060967692759,False,0.2873055121615605
B001,2021-01-03,3878.65,-0.6125919634756202,False,0.30811747074226736
B001,2021-01-04,4930.73,1.1898534441521205,False,0.29284534265736023
B001,2021-01-05,4589.57,0.605371013855679,False,0.3376998597373193
B001,2021-01-06,3948.23,-0.4933860556903395,False,0.31229411256767686
B001,2021-01-07,4350.65,0.19604828479475198,False,0.3370722299932116
B001,2021-01-08,5624.4,2.378263361562522,False,0.08624043084699884
B001,2021-01-09,3150.03,-1.8608789501170588,False,0.1815652303697468
B001,2021-01-10,4294.79,0.10034776727699188,False,0.331749074320259
B001,2021-01-11,5081.14,1.447538994453704,False,0.24399740714069373
B001,2021-01-12,4978.91,1.2723964254268383,False,0.2766622013474531
B001,2021-01-13,4553.75,0.5440034424721102,False,0.3276041242229852
B001,2021-01-14,4558.32,0.5518328618250664,False,0.32637380970344115
B001,2021-01-15,4434.42,0.33956479665409417,False,0.33995197062983007
B001,2021-01-16,4355.18,0.2038091753131107,False,0.3378446036679949
B001,2021-01-17,3983.83,-0.4323953928970658,False,0.3110388635812318
B001,2021-01-18,4940.07,1.2058549270310301,False,0.2871749659389673
B001,2021-01-19,3659.89,-0.9873761598985588,False,0.30152367523358214
B001,2021-01-20,4421.96,0.3182180646764482,False,0.33908263909594577
B001,2021-01-21,4842.24,1.0382505298100757,False,0.31102282105230294
B001,2021-01-22,4591.02,0.6078551841099007,False,0.3375367653444082
B001,2021-01-23,4149.71,-0.14820631581424892,False,0.3271435510016068
B001,2021-01-24,5194.09,1.64104729115315,False,0.20935186910054138
B001,2021-01-25,5749.63,2.5928100104839187,False,0.058459307211350287
B001,2021-01-26,5159.69,1.5821124933978505,False,0.21723972441856498
B001,2021-01-27,4670.29,0.7436622020768331,False,0.33361276501517456
B001,2021-01-28,4402.12,0.28422776271525263,False,0.3418552050998534
